NS_position_y,warning.started,final.started,exp_trials_loop.ran,__participant,training_intro.stopped,NS_button_example.numClicks,intro_continue.keys,S_button_example.timesOff,study_id,NS_button_practice.timesOn,pre_quiz_key.rt,consent.started,exp_trials_loop.thisN,S_button_practice.timesOff,NS_button.timesOn,unique_item_no,key_resp_end_prac.rt,button_pos_warning.stopped,session,pre_prac_key.duration,__session,pre_quiz.stopped,prac_feedback_loop.thisN,warning.stopped,answer,NS_button_example.timesOff,prac_feedback_loop.thisIndex,frameRate,ready_to_go.stopped,AC_button.numClicks,age_textbox.text,training_intro_key.rt,pre_quiz_key.keys,intro.stopped,S_button_practice.numClicks,S_button_example.numClicks,AC_button.timesOn,ready_spacebar.rt,training_intro_key.duration,pre_prac_key.keys,ready_spacebar.keys,__datetime,feedback,instruction,pre_practice.started,NS_button.timesOff,practice_trial_feedback.started,trials.started,gender_slider.response,demographics.started,intro.started,trials.stopped,prac_feedback_loop.ran,NS_position_x,S_button.numClicks,consent.stopped,S_position_y,AC_button.timesOff,instruction_colour,S_position_x,psychopyVersion,OS,expName,pre_quiz.started,ready_to_go.started,exp_trials_loop.thisTrialN,stim_size_y,ready_spacebar_2.rt,training_intro.started,NS_button_practice.numClicks,image,image_path,stim_size_x,pre_practice.stopped,NS_button_practice.timesOff,training_intro_key.keys,prac_feedback_loop.thisTrialN,practice_trial_feedback.stopped,S_button_example.timesOn,S_button_practice.timesOn,intro_continue.duration,S_button.timesOff,date,exp_trials_loop.thisIndex,prac_feedback_loop.thisRepN,S_button.timesOn,exp_trials_loop.thisRepN,type,demographics.stopped,button_pos_warning.started,pre_prac_key.rt,NS_button_example.timesOn,__experimentName,key_resp_end_prac.duration,ready_spacebar_2.keys,intro_continue.rt,NS_button.numClicks,key_resp_end_prac.keys,number,final.stopped,total_correct_AC,passed,participant
﻿,NA,NA,NA,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,NA,NA,NA,NA,NA,604.3019,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,NA,NA,NA,135.13513513524143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,NA,NA,0.33150000000000546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-15_14h27.55.127,NA,NA,NA,NA,NA,NA,599.9441999999881,NA,NA,ECG_X_EXP1_m1_JT,NA,space,NA,NA,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,0,NA,[7.967499999999973],50,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[7.967599999994036],NA,604.3101999999881,NA,NA,NA,614.769,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,0,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0466_v6_2_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,49,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,7,TRUE,39
﻿-0.45,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,1,NA,[],125,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,AC,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please IGNORE the following ECG and click on the centre of the visualisation.,NA,[],NA,614.7720999999941,NA,NA,NA,626.2020999999941,NA,0.65,1,NA,-0.45,[],red,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,1,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0089_v1_6_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[8.933099999994056],2025-07-15_14h27.55.127,124,NA,[8.933099999994056],0,AC,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,2,NA,[],98,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,626.2045999999941,NA,NA,NA,641.9771,NA,-0.65,1,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,2,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0305_i_4_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[13.276000000000067],2025-07-15_14h27.55.127,97,NA,[13.275900000006004],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,3,NA,[15.066400000005956],115,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[15.066400000005956],NA,641.98,NA,NA,NA,659.5434,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,3,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0478_v6_1_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,114,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,4,NA,[],107,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,659.5460999999941,NA,NA,NA,664.152,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,4,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0465_avr_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.109499999999912],2025-07-15_14h27.55.127,106,NA,[2.109499999999912],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,5,NA,[],75,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,664.1543,NA,NA,NA,672.8185000000001,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,5,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0056_v4_6_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[6.166800000011904],2025-07-15_14h27.55.127,74,NA,[6.166800000011904],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,6,NA,[6.708199999988096],42,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[6.708199999988096],NA,672.8213,NA,NA,NA,682.0181999999882,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,6,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0374_avf_1_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,41,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,7,NA,[],62,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,682.0208,NA,NA,NA,689.0601999999881,NA,-0.65,1,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,7,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_0557_v1_3_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.541900000005967],2025-07-15_14h27.55.127,61,NA,[4.541900000005967],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,8,NA,[14.533999999999992],16,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[14.533999999999992],NA,689.0633,NA,NA,NA,706.0930999999941,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,8,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0062_v1_1_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,15,NA,[],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,7,TRUE,39
﻿-0.45,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,9,NA,[],127,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,AC,NA,NA,135.13513513524143,NA,1,NA,NA,NA,NA,NA,NA,[6.892199999988065],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please IGNORE the following ECG and click on the centre of the visualisation.,NA,[],NA,706.0965,NA,NA,NA,712.9851999999881,NA,0.65,0,NA,-0.45,[6.892199999988065],red,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,9,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0031_v4_6_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,126,NA,[],0,AC,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,10,NA,[],85,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,712.9878000000119,NA,NA,NA,721.5516999999882,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,10,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0098_v4_4_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[6.0666999999881455],2025-07-15_14h27.55.127,84,NA,[6.0666999999881455],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,11,NA,[],65,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,721.5545000000001,NA,NA,NA,728.3183,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,11,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0020_v1_3_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.266499999999951],2025-07-15_14h27.55.127,64,NA,[4.266499999999951],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,12,NA,[3.1416999999880773],48,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[3.1416999999880773],NA,728.3203000000119,NA,NA,NA,733.9515999999941,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,12,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0465_avr_5_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,47,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,13,NA,[15.083499999999958],2,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[15.083499999999958],NA,733.9541999999881,NA,NA,NA,751.5349,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,13,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0016_avf_1_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,1,NA,[],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,7,TRUE,39
﻿-0.45,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,14,NA,[],126,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,AC,NA,NA,135.13513513524143,NA,1,NA,NA,NA,NA,NA,NA,[3.640799999982164],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please IGNORE the following ECG and click on the centre of the visualisation.,NA,[],NA,751.5378,NA,NA,NA,755.1756999999881,NA,-0.65,0,NA,-0.45,[3.640799999982164],red,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,14,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0083_v4_4_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,125,NA,[],0,AC,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,15,NA,[18.025300000011953],106,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[18.025300000011953],NA,755.1781999999881,NA,NA,NA,775.7015,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,15,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0465_avl_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,105,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,16,NA,[],88,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,775.7043000000119,NA,NA,NA,781.4013000000119,NA,-0.65,1,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,16,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0109_avr_3_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[3.2078000000118436],2025-07-15_14h27.55.127,87,NA,[3.2078000000118436],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,17,NA,[2.4581999999880964],51,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.4581999999880964],NA,781.4025999999941,NA,NA,NA,786.3518,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,17,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0467_v5_6_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,50,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,18,NA,[5.008500000000026],14,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[5.008500000000026],NA,786.3541999999882,NA,NA,NA,793.8596999999882,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,18,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0061_v4_3_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,13,NA,[],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,19,NA,[7.0246999999881155],111,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[7.0246999999881155],NA,793.8620000000001,NA,NA,NA,803.3848,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,19,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0472_v1_4_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,110,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,20,NA,[1.8335000000000719],41,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.8335000000000719],NA,803.3869,NA,NA,NA,807.7180999999941,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,20,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0363_v6_2_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,40,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,21,NA,[5.084299999982136],118,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[5.084299999982136],NA,807.721,NA,NA,NA,815.3021999999881,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,21,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0487_iii_6_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,117,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,22,NA,[],91,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,815.3033,NA,NA,NA,822.2513,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,22,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0273_avr_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.450500000000034],2025-07-15_14h27.55.127,90,NA,[4.450500000000034],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,23,NA,[5.199099999994019],53,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[5.199099999994019],NA,822.2536999999882,NA,NA,NA,829.9505999999941,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,23,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0478_avf_1_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h27.55.127,52,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,7,TRUE,39
﻿-0.425,NA,NA,1,158349,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,24,NA,[],101,NA,NA,68768edeb5b326d8c5dd63b5,NA,001,NA,NA,NA,N_ST,NA,NA,135.13513513524143,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h25.08.314,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,829.9526999999881,NA,NA,NA,839.9263,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,24,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0374_avf_1_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[7.475999999999999],2025-07-15_14h27.55.127,100,NA,[7.475999999999999],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,7,TRUE,39
